DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO2:Macroregiunea Doi,2019,5594735,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO2:Macroregiunea Doi,2020,5561316,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO2:Macroregiunea Doi,2021,5515101,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO2:Macroregiunea Doi,2022,5583443,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO2:Macroregiunea Doi,2023,5577375,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2014,3273367,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2015,3269598,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2016,3256734,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2017,3239540,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2018,3222732,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2019,3198564,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2020,3184215,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2021,3163465,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2022,3221819,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO21:Nord-Est,2023,3224213,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2014,2509094,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2015,2492352,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2016,2469868,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2017,2447270,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2018,2423059,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2019,2396171,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2020,2377101,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2021,2351636,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2022,2361624,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO22:Sud-Est,2023,2353162,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2014,5368063,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2015,5345486,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2016,5319758,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2017,5290602,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2018,5267706,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2019,5245005,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2020,5223378,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2021,5196051,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2022,5123077,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO3:Macroregiunea Trei,2023,5131264,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2014,3085095,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2015,3061286,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2016,3031555,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2017,3003394,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2018,2965415,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2019,2929832,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2020,2901376,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2021,2868994,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2022,2854809,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO31:Sud-Muntenia,2023,2841139,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2014,2282968,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2015,2284200,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2016,2288203,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2017,2287208,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2018,2302291,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2019,2315173,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2020,2322002,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2021,2327057,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2022,2268268,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO32:Bucureşti-Ilfov,2023,2290125,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2014,3851255,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2015,3827521,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2016,3795694,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2017,3765470,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2018,3734109,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2019,3704334,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2020,3681889,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2021,3650660,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2022,3539042,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO4:Macroregiunea Patru,2023,3533140,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2014,2033360,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2015,2015766,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2016,1993482,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2017,1972979,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2018,1949813,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2019,1926860,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2020,1910409,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2021,1892078,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2022,1869563,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO41:Sud-Vest Oltenia,2023,1861680,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2014,1817895,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2015,1811755,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2016,1802212,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2017,1792491,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2018,1784296,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2019,1777474,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2020,1771480,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2021,1758582,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2022,1669479,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RO42:Vest,2023,1671460,e
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2014,7146759,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2015,7114393,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2016,7076372,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2017,7040272,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2018,7001444,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2019,6963764,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2020,6926705,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2021,6871547,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2022,6797105,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS:Serbia,2023,6641197,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2017,3562012,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2018,3555281,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2019,3548830,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2020,3543466,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2021,3527198,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2022,3502101,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS1:Srbija - sever,2023,3421684,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2017,1685797,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2018,1688466,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2019,1691919,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2020,1696192,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2021,1692768,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2022,1684567,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS11:Beogradski region,2023,1683033,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2017,1876215,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2018,1866815,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2019,1856911,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2020,1847274,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2021,1834430,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2022,1817534,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS12:Region Vojvodine,2023,1738651,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2017,3478260,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2018,3446163,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2019,3414934,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2020,3383239,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2021,3344349,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2022,3295004,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS2:Srbija - jug,2023,3219513,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2017,1949486,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2018,1932780,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2019,1916855,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2020,1900429,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2021,1880467,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2022,1854641,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS21:Region Sumadije i Zapadne Srbije,2023,1816449,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2017,1528774,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2018,1513383,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2019,1498079,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2020,1482810,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2021,1463882,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2022,1440363,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,RS22:Region Juzne i Istocne Srbije,2023,1403064,b
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2014,9644864,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2015,9747355,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2016,9851017,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2017,9995153,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2018,10120242,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2019,10230185,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2020,10327589,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2021,10379295,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2022,10452326,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE:Sweden,2023,10521556,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2014,3768389,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2015,3819610,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2016,3870264,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2017,3933205,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2018,3995953,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2019,4052937,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2020,4104479,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2021,4129727,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2022,4167429,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE1:Östra Sverige,2023,4203672,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2014,2163042,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2015,2198044,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2016,2231439,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2017,2269060,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2018,2308143,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2019,2344124,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2020,2377081,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2021,2391990,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2022,2415139,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE11:Stockholm,2023,2440027,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE12:Östra Mellansverige,2014,1605347,
ESTAT:DEMO_R_D2JAN(1.0),05/11/24 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,SE12:Östra Mellansverige,2015,1621566,
